candidate_id,image_url,image_source_domain,image_source_type,source_page_url,license_evidence_url,license_checked_at,copyright_holder,license_type,license_verification,commercial_use,modification_use,attribution_required,required_attribution_text,operational_image_decision,evidence_level,decision_reason
busan-F-00126,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511135001245_ttiel,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1243&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-F-00127,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511135506636_ttiel,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1244&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-F-00128,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511140134038_ttiel,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1245&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-F-00129,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511140420748_ttiel,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1246&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-F-00130,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511141051338_ttiel,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1247&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-F-00131,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511141322616_ttiel,www.visitbusan.net,editorial_tourism,,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-F-00132,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511141556325_ttiel,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1249&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-F-00133,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418142211660_ttiel,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1250&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-F-00134,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511142349184_ttiel,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1251&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-F-00135,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418141051840_ttiel,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1252&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-F-00136,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511153102499_ttiel,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1255&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-F-00137,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511154322467_ttiel,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1256&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-F-00138,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511160051644_ttiel,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1257&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-F-00139,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511163126270_ttiel,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1260&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-F-00140,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416173708292_ttiel,www.visitbusan.net,editorial_tourism,,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-F-00141,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511173540705_ttiel,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1264&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-F-00142,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417100446762_ttiel,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1265&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-F-00143,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511175416697_ttiel,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1266&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-F-00144,https://www.visitbusan.net/uploadImgs/files/cntnts/20220512093357835_ttiel,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1268&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-F-00145,https://www.visitbusan.net/uploadImgs/files/cntnts/20220512094717830_ttiel,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1269&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-F-00146,https://www.visitbusan.net/uploadImgs/files/cntnts/20230608101144664_ttiel,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1270&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-F-00147,https://www.visitbusan.net/uploadImgs/files/cntnts/20250515170015997_ttiel,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1271&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-F-00148,https://www.visitbusan.net/uploadImgs/files/cntnts/20220512104118922_ttiel,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1272&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-F-00149,https://www.visitbusan.net/uploadImgs/files/cntnts/20220512105240390_ttiel,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1273&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-F-00150,https://www.visitbusan.net/uploadImgs/files/cntnts/20230602134652545_ttiel,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1275&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-F-00151,https://www.visitbusan.net/uploadImgs/files/cntnts/20220512113115093_ttiel,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1276&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-F-00152,https://www.visitbusan.net/uploadImgs/files/cntnts/20220512114353372_ttiel,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1277&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-F-00153,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417154726545_ttiel,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1278&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-F-00154,https://www.visitbusan.net/uploadImgs/files/cntnts/20220512131313725_ttiel,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1279&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-F-00155,https://www.visitbusan.net/uploadImgs/files/cntnts/20220512143357001_ttiel,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1281&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-F-00156,https://www.visitbusan.net/uploadImgs/files/cntnts/20220512145041261_ttiel,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1282&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-F-00157,https://www.visitbusan.net/uploadImgs/files/cntnts/20220512155859812_ttiel,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1284&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
busan-F-00158,https://www.visitbusan.net/uploadImgs/files/cntnts/20220512164338161_ttiel,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1286&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,"VB 도메인 기반 분류. image_source 미기록, image_license 미기록. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요."
