visitbusan_source_key,visitbusan_uc_seq,visitbusan_title_ko,visitbusan_content_type,canonical_id,canonical_title,distance_m,title_similarity,category_compatible,match_status,match_confidence,match_method,visitbusan_hours,visitbusan_address,visitbusan_phone,visitbusan_external_official_url,visitbusan_source_detail_url,canonical_image_url,provenance_note,review_reason
VisitBusanContent:food:944:ko,944,남촌,food,busan-F-00074,남촌,0,1.0000,Y,matched,high,geo_title_category,10:00-22:00,북구 금곡대로8번길 14,051-335-9294,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=944&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417155301384_ttiel,canon:FoodService:944:ko,dist=0m sim=1.000
VisitBusanContent:food:942:ko,942,다리집 본점,food,busan-F-00073,다리집 본점,0,1.0000,Y,matched,high,geo_title_category,11:30–21:00 (20:30 라스트오더),수영구 남천바다로10번길 70 101호,051-625-0130,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=942&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20200819112147736_ttiel,canon:FoodService:942:ko,dist=0m sim=1.000
VisitBusanContent:food:936:ko,936,팔미초밥,food,busan-F-00072,팔미초밥,0,1.0000,Y,matched,high,geo_title_category,11:30 -22:00 (15:00-16:30 브레이크 타임),부산 연제구 월드컵대로 119번길 8,051-861-7679,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=936&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20200819110257649_ttiel,canon:FoodService:936:ko,dist=0m sim=1.000
VisitBusanContent:food:933:ko,933,옻바다전복삼계탕,food,busan-F-00071,옻바다전복삼계탕,0,1.0000,Y,matched,high,geo_title_category,am 10:00 ~ pm 22:00,부산 연제구 월드컵대로 119번길 16,051-862-3307,http://cityfood.co.kr/file2/h_0112/55725/index.html,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=933&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20200819105118416_ttiel,canon:FoodService:933:ko,dist=0m sim=1.000
VisitBusanContent:food:929:ko,929,연산낙지해물탕,food,busan-F-00070,연산낙지해물탕,0,1.0000,Y,matched,high,geo_title_category,am 11:30 ~ pm 21:30 15:00~17:30 (BREAK TIME) (14:30 라스트오더),부산 연제구 과정로 121,051-758-8838,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=929&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20200819103408604_ttiel,canon:FoodService:929:ko,dist=0m sim=1.000
VisitBusanContent:food:928:ko,928,북경,food,busan-F-00069,북경,0,1.0000,Y,matched,high,geo_title_category,am 11:00 ~ pm 21:00 15:00~17:00 (Break time) 20:20 (Last order),부산 연제구 중앙대로 1076번길 11,051-863-0055,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=928&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20200819172514790_ttiel,canon:FoodService:928:ko,dist=0m sim=1.000
VisitBusanContent:food:926:ko,926,디저트시네마,food,busan-F-00068,디저트시네마,0,1.0000,Y,matched,high,geo_title_category,토-일 : 12:00-16:00 (재료소진시 마감),부산 연제구 쌍미천로 32-1,051-867-5757,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=926&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418140108273_ttiel,canon:FoodService:926:ko,dist=0m sim=1.000
VisitBusanContent:food:920:ko,920,에테르,food,busan-F-00067,에테르,0,1.0000,Y,matched,high,geo_title_category,10:00-22:00 (21:00 라스트 오더),부산 영도구 절영로 234,0507-1405-5055,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=920&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418142653242_ttiel,canon:FoodService:920:ko,dist=0m sim=1.000
VisitBusanContent:food:917:ko,917,석화정,food,busan-F-00066,석화정,0,1.0000,Y,matched,high,geo_title_category,09:00-21:00,영도구 동삼로 42번길 16-11,070-8913-9989,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=917&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230608114815119_ttiel,canon:FoodService:917:ko,dist=0m sim=1.000
VisitBusanContent:food:904:ko,904,금강만두,food,busan-F-00065,금강만두,0,1.0000,Y,matched,high,geo_title_category,11:00-20:30 (20:00 라스트 오더),부산 동래구 사직북로5번길 11,051-502-8784,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=904&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607173727769_ttiel,canon:FoodService:904:ko,dist=0m sim=1.000
VisitBusanContent:food:899:ko,899,범일빈대떡,food,busan-F-00064,범일빈대떡,0,1.0000,Y,matched,high,geo_title_category,15:00-24:00,동구 중앙대로 519,051-646-0081,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=899&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20250515155412591_ttiel,canon:FoodService:899:ko,dist=0m sim=1.000
VisitBusanContent:food:893:ko,893,해남식당 부산용호동W스퀘어점,food,busan-F-00063,해남식당 부산용호동W스퀘어점,0,1.0000,Y,matched,high,geo_title_category,am 11:30 ~ pm 21:00 브레이크타임 15:00 ~ 17:00 (20:30 라스트오더),"부산광역시 남구 분포로 145 1072,1073호(용호동, 더블유) 용호동 더블유스퀘어",051-628-2015,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=893&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20200818153601185_ttiel,canon:FoodService:893:ko,dist=0m sim=1.000
VisitBusanContent:food:890:ko,890,오륙도 가원,food,busan-F-00062,오륙도 가원,0,1.0000,Y,matched,high,geo_title_category,11:30-21:30,남구 백운포로 14,051-635-0707,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=890&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230603134954264_ttiel,canon:FoodService:890:ko,dist=0m sim=1.000
VisitBusanContent:food:887:ko,887,다이닝센 부산본점,food,busan-F-00061,다이닝센 부산본점,0,1.0000,Y,matched,high,geo_title_category,11:00-22:00 (21:00 라스트 오더),"부산 남구 용호로 88 3층,4층",0507-1319-8833,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=887&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20200820090928003_ttiel,canon:FoodService:887:ko,dist=0m sim=1.000
VisitBusanContent:food:886:ko,886,곤국,food,busan-F-00060,곤국,0,1.0000,Y,matched,high,geo_title_category,"월-금 11:30-20:30 (14:30-17:30 브레이크 타임) (14:00, 20:00 라스트 오더) 토 12:00-19:00 (18:30 라스트 오더)",부산 남구 황령대로74번길 51-1 1층,0507-1305-6586,https://www.instagram.com/gongook_?igsh=MTFjeGtiaWJ1dXRlYw%3D%3D,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=886&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20200819150211450_ttiel,canon:FoodService:886:ko,dist=0m sim=1.000
VisitBusanContent:food:884:ko,884,탐복,food,busan-F-00059,탐복,0,1.0000,Y,matched,high,geo_title_category,10:30-16:00,부산 기장군 일광읍 문오성길 31,051-727-4213,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=884&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416144911943_ttiel,canon:FoodService:884:ko,dist=0m sim=1.000
VisitBusanContent:food:877:ko,877,얼크니손칼국수,food,busan-F-00058,얼크니손칼국수,0,1.0000,Y,matched,high,geo_title_category,11:20-21:30 (20:30 라스트 오더),부산 기장군 기장읍 차성로 417번길 22,051-721-3487,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=877&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20200819144753937_ttiel,canon:FoodService:877:ko,dist=0m sim=1.000
VisitBusanContent:food:872:ko,872,구포촌국수,food,busan-F-00057,구포촌국수,0,1.0000,Y,matched,high,geo_title_category,10:30-15:00,부산 금정구 금샘로 490,051-515-1751,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=872&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240415175213819_ttiel,canon:FoodService:872:ko,dist=0m sim=1.000
VisitBusanContent:food:865:ko,865,방코,food,busan-F-00056,방코,0,1.0000,Y,matched,high,geo_title_category,"월-금 11:30-20:30 (14:30-17:00 브레이크 타임) (13:30, 19:30 라스트 오더) 토-일 11:30-20:30 (19:30 라스트 오더)","강서구 새진목길 51, 1,2층",051-271-2068,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=865&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240415163345618_ttiel,canon:FoodService:865:ko,dist=0m sim=1.000
VisitBusanContent:food:252:ko,252,함경면옥,food,busan-F-00051,함경면옥,0,1.0000,Y,matched,high,geo_title_category,11:00 -22:00,부산광역시 동래구 온천장로 64 1층,051-556-2020,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=252&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20220512102852754_ttiel,canon:FoodService:252:ko,dist=0m sim=1.000
VisitBusanContent:food:246:ko,246,60년 전통 할매국밥,food,busan-F-00050,60년 전통 할매국밥,0,1.0000,Y,matched,high,geo_title_category,10:00-19:00,동구 중앙대로533번길 4,051-646-6295,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=246&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416171620563_ttiel,canon:FoodService:246:ko,dist=0m sim=1.000
VisitBusanContent:food:245:ko,245,초량 1941,food,busan-F-00049,초량1941,0,1.0000,Y,matched,high,geo_title_category,10:30-18:00 (17:30 라스트 오더),동구 망양로 533-5,051-462-7774,https://www.instagram.com/_choryang,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=245&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230601112526719_ttiel,canon:FoodService:245:ko,dist=0m sim=1.000
VisitBusanContent:food:242:ko,242,신발원,food,busan-F-00048,신발원,0,1.0000,Y,matched,high,geo_title_category,11:00 ~ 21:00,부산 동구 대영로243번길62,051-467-0177,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=242&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20191220111654951_ttiel,canon:FoodService:242:ko,dist=0m sim=1.000
VisitBusanContent:food:239:ko,239,봉식당,food,busan-F-00047,봉식당,0,1.0000,Y,matched,high,geo_title_category,12:00-15:00 / 17:00-22:00,부산 동래구 온천장로119번길 26,051-556-9911,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=239&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417103325942_ttiel,canon:FoodService:239:ko,dist=0m sim=1.000
VisitBusanContent:food:235:ko,235,내당,food,busan-F-00046,내당,0,1.0000,Y,matched,high,geo_title_category,월-금 12:00-21:30 (15:00-17:30 브레이크 타임) 토-일 11:30-21:30 (13:30-14:00 브레이크 타임) (16:00-17:00 브레이크 타임) (19:00-19:30 브레이크 타임),동래구 금강공원로 20번길 23 호텔농심 별관,0507-1427-2336,https://www.hotelnongshim.com/kr/index.php?pCode=naedang,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=235&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417092928274_ttiel,canon:FoodService:235:ko,dist=0m sim=1.000
VisitBusanContent:food:234:ko,234,석화한정식,food,busan-F-00045,석화한정식,0,1.0000,Y,matched,high,geo_title_category,11:30-21:00 (14:00-17:00 브레이크 타임) (19:00 라스트 오더),부산광역시 동구 조방로 21,0507-1496-5005,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=234&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20220513092736141_ttiel,canon:FoodService:234:ko,dist=0m sim=1.000
VisitBusanContent:food:215:ko,215,이층집 564-9,food,busan-F-00043,이층집 564-9,0,1.0000,Y,matched,high,geo_title_category,"월,화,목,금 11:00-15:00 / 17:00-21:00 (14:30, 20:00 라스트오더) 수,토 11:00-15:30 (14:30 라스트오더)","남구 유엔로217, 2층(대연동)",051-612-5649,https://www.instagram.com/2nd_floor_5649,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=215&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20191219153031872_ttiel,canon:FoodService:215:ko,dist=0m sim=1.000
VisitBusanContent:food:214:ko,214,광안리신라횟집,food,busan-F-00042,광안리신라횟집,0,1.0000,Y,matched,high,geo_title_category,11:00-20:00 (15:00-16:30 브레이크 타임) (21:30 라스트 오더),수영구 민락수변로7번길 16 2층~4층,051-753-2800,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=214&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230523145317638_ttiel,canon:FoodService:214:ko,dist=0m sim=1.000
VisitBusanContent:food:212:ko,212,베지나랑,food,busan-F-00041,베지나랑,0,1.0000,Y,matched,high,geo_title_category,"11:30-15:00 / 17:00-21:00 (14:20, 20:00 라스트 오더)",수영구 광안해변로370번길 9-32 노블스카이 9층,0507-1416-5561,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=212&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230608142501309_ttiel,canon:FoodService:212:ko,dist=0m sim=1.000
VisitBusanContent:food:208:ko,208,국이네낙지볶음,food,busan-F-00040,국이네낙지볶음,0,1.0000,Y,matched,high,geo_title_category,10:30-22:00 (21:10 라스트 오더),수영구 연수로 410,051-754-7776,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=208&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418103113463_ttiel,canon:FoodService:208:ko,dist=0m sim=1.000
VisitBusanContent:food:204:ko,204,쌍둥이돼지국밥 본점,food,busan-F-00039,쌍둥이돼지국밥 본점,0,1.0000,Y,matched,high,geo_title_category,09:00-22:00,남구 유엔평화로 35-1,051-628-7021,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=204&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607155733028_ttiel,canon:FoodService:204:ko,dist=0m sim=1.000
VisitBusanContent:food:203:ko,203,한우숯불양곱창,food,busan-F-00038,한우숯불양곱창,0,1.0000,Y,matched,high,geo_title_category,16:00-22:00,부산 해운대구 해운대해변로 385,051-741-8969,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=203&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20200819165333332_ttiel,canon:FoodService:203:ko,dist=0m sim=1.000
VisitBusanContent:food:201:ko,201,평안도족발,food,busan-F-00037,평안도족발,0,1.0000,Y,matched,high,geo_title_category,12:00-24:00,부산 해운대구 달맞이길 14,051-741-6568,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=201&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20191219141936064_ttiel,canon:FoodService:201:ko,dist=0m sim=1.000
VisitBusanContent:food:200:ko,200,옛날오막집,food,busan-F-00036,옛날오막집,0,1.0000,Y,matched,high,geo_title_category,12:00-21:30 (20:30 라스트 오더),서구 구덕로274번길 14,051-243-6973,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=200&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418090136482_ttiel,canon:FoodService:200:ko,dist=0m sim=1.000
VisitBusanContent:food:198:ko,198,신창국밥 본점,food,busan-F-00035,신창국밥 본점,0,1.0000,Y,matched,high,geo_title_category,09:00-21:00,서구 보수대로 53,051-244-1112,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=198&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417173744613_ttiel,canon:FoodService:198:ko,dist=0m sim=1.000
VisitBusanContent:food:193:ko,193,젠스시,food,busan-F-00034,젠스시,0,1.0000,Y,matched,high,geo_title_category,18:00-22:00,해운대구 대천로42번길28-5,051-746-7456,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=193&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240422090815838_ttiel,canon:FoodService:193:ko,dist=0m sim=1.000
VisitBusanContent:food:190:ko,190,할매복국,food,busan-F-00033,할매복국,0,1.0000,Y,matched,high,geo_title_category,"오픈 07:00 / 마감 21:30 (break time 15:00~17:00) (Last order 14:00, 20:30)",달맞이길62번길 1,051-742-2790,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=190&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20191219134018171_ttiel,canon:FoodService:190:ko,dist=0m sim=1.000
VisitBusanContent:food:184:ko,184,원조18번완당,food,busan-F-00032,원조18번완당,0,1.0000,Y,matched,high,geo_title_category,10:30-19:30,서구 구덕로 238번길 6,051-256-3391,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=184&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418090456625_ttiel,canon:FoodService:184:ko,dist=0m sim=1.000
VisitBusanContent:food:177:ko,177,대티물꽁,food,busan-F-00031,대티물꽁,0,1.0000,Y,matched,high,geo_title_category,11:30-21:30,사하구 낙동대로 135번안길15,051-203-4425,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=177&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417163511863_ttiel,canon:FoodService:177:ko,dist=0m sim=1.000
VisitBusanContent:food:174:ko,174,웨이브온커피,food,busan-F-00030,웨이브온커피,0,1.0000,Y,matched,high,geo_title_category,10:00-24:00,기장군 장안읍 해맞이로 286,051-727-1660,http://www.waveoncoffee.com/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=174&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416143124508_ttiel,canon:FoodService:174:ko,dist=0m sim=1.000
VisitBusanContent:food:169:ko,169,원조석대추어탕,food,busan-F-00029,원조석대추어탕,0,1.0000,Y,matched,high,geo_title_category,08:30-21:00,부산 해운대구 반송로 571번길 5,051-523-7819,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=169&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20191219104936271_ttiel,canon:FoodService:169:ko,dist=0m sim=1.000
VisitBusanContent:food:167:ko,167,합천일류돼지국밥,food,busan-F-00028,합천일류돼지국밥,0,1.0000,Y,matched,high,geo_title_category,00:00-24:00 (24시간 영업),사상구 광장로 34,051-317-2478,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=167&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605170838962_ttiel,canon:FoodService:167:ko,dist=0m sim=1.000
VisitBusanContent:food:166:ko,166,예이제,food,busan-F-00027,예이제,0,1.0000,Y,matched,high,geo_title_category,12:00-15:00 / 17:30-21:20,부산 해운대구 해운대해변로298번길 29 해운대푸르지오시티 2층,051-731-1100,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=166&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419174000260_ttiel,canon:FoodService:166:ko,dist=0m sim=1.000
VisitBusanContent:food:164:ko,164,할매재첩국집,food,busan-F-00026,할매재첩국집,0,1.0000,Y,matched,high,geo_title_category,07:00-21:00,사상구 낙동대로1530번길 20-15,051-301-7069,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=164&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230608100341246_ttiel,canon:FoodService:164:ko,dist=0m sim=1.000
VisitBusanContent:food:163:ko,163,문스시,food,busan-F-00025,문스시,0,1.0000,Y,matched,high,geo_title_category,평일: 11:30-15:00 / 17:30-22:00 (13:45 20:30 라스트오더) 주말 : 11:30-15:00 / 17:00-22:00 (13:45 20:30 라스트오더),부산 해운대구 좌동순환로 43,051-744-3316,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=163&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20200818130348030_ttiel,canon:FoodService:163:ko,dist=0m sim=1.000
VisitBusanContent:food:158:ko,158,파니니브런치본점,food,busan-F-00024,파니니브런치본점,0,1.0000,Y,matched,high,geo_title_category,10:00-18:00,사상구 엄궁남로 15,0507-1332-2292,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=158&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230531123640913_ttiel,canon:FoodService:158:ko,dist=0m sim=1.000
VisitBusanContent:food:156:ko,156,르꽁비브,food,busan-F-00023,르꽁비브,0,1.0000,Y,matched,high,geo_title_category,11:45-15:00 / 17:50-22:00 (20:00 라스트오더),해운대구 센텀북대로 60 센텀아이에스타워 110호,0507-1430-3693,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=156&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20191219101750249_ttiel,canon:FoodService:156:ko,dist=0m sim=1.000
VisitBusanContent:food:154:ko,154,동백섬횟집,food,busan-F-00022,동백섬횟집,0,1.0000,Y,matched,high,geo_title_category,12:00-14:00 / 16:00-22:00,해운대구 해운대해변로209번나길 17,051-741-3888,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=154&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419134206865_ttiel,canon:FoodService:154:ko,dist=0m sim=1.000
VisitBusanContent:food:152:ko,152,다온 한정식,food,busan-F-00021,다온 한정식,0,1.0000,Y,matched,high,geo_title_category,11:30-15:00 / 17:30-21:30 (19:30 라스트오더),부산 해운대구 해운대해변로 154 마리나동원8층,0507-1424-0140,https://www.instagram.com/daon_dining/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=152&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20191219100305084_ttiel,canon:FoodService:152:ko,dist=0m sim=1.000
VisitBusanContent:food:146:ko,146,금수복국 해운대본점,food,busan-F-00020,금수복국 해운대본점,0,1.0000,Y,matched,high,geo_title_category,24시간,해운대구 중동1로 43번길23,051-742-3600,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=146&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419130448560_ttiel,canon:FoodService:146:ko,dist=0m sim=1.000
VisitBusanContent:food:141:ko,141,거대갈비,food,busan-F-00019,거대갈비,0,1.0000,Y,matched,high,geo_title_category,11:30-15:00 / 17:00-22:00,해운대구 달맞이길 22,051-746-0037,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=141&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419125908808_ttiel,canon:FoodService:141:ko,dist=0m sim=1.000
VisitBusanContent:food:138:ko,138,장수장 꼬리곰탕,food,busan-F-00018,장수장 꼬리곰탕,0,1.0000,Y,matched,high,geo_title_category,10:30-20:30 (20:00 라스트오더),북구 사상로 577,051-303-7096,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=138&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607170754019_ttiel,canon:FoodService:138:ko,dist=0m sim=1.000
VisitBusanContent:food:130:ko,130,배비장보쌈구서본점,food,busan-F-00017,배비장보쌈구서본점,0,1.0000,Y,matched,high,geo_title_category,11:00-22:00,금정구 금정로 239,051-515-2106,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=130&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230608145054469_ttiel,canon:FoodService:130:ko,dist=0m sim=1.000
VisitBusanContent:food:127:ko,127,모모스커피,food,busan-F-00016,모모스커피,0,1.0000,Y,matched,high,geo_title_category,08:00-18:00,금정구 오시게로 20,051-512-7034,http://www.momos.co.kr/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=127&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20250515123503040_ttiel,canon:FoodService:127:ko,dist=0m sim=1.000
VisitBusanContent:food:124:ko,124,이재모피자 본점,food,busan-F-00015,이재모피자 본점,0,1.0000,Y,matched,high,geo_title_category,10:00-21:00,중구 광복중앙로 31,051-255-9494,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=124&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419113018528_ttiel,canon:FoodService:124:ko,dist=0m sim=1.000
VisitBusanContent:food:118:ko,118,부산꼼장어맛집 성일집,food,busan-F-00014,부산꼼장어맛집 성일집,0,1.0000,Y,matched,high,geo_title_category,11:00-23:00 (22:00 라스트오더),중구 대교로 103,0507-1345-5890,http://www.ggom.co.kr/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=118&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419100256721_ttiel,canon:FoodService:118:ko,dist=0m sim=1.000
VisitBusanContent:food:112:ko,112,부산명물횟집,food,busan-F-00013,부산명물횟집,0,1.0000,Y,matched,high,geo_title_category,10:30-15:00 / 16:00-22:00,중구 자갈치해안로 55,051-245-4995,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=112&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419101804650_ttiel,canon:FoodService:112:ko,dist=0m sim=1.000
VisitBusanContent:food:109:ko,109,물꽁식당,food,busan-F-00012,물꽁식당,0,1.0000,Y,matched,high,geo_title_category,10:00-21:00,중구 흑교로59번길 3,051-257-3230,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=109&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419094840707_ttiel,canon:FoodService:109:ko,dist=0m sim=1.000
VisitBusanContent:food:107:ko,107,김해식당,food,busan-F-00011,김해식당,0,1.0000,Y,matched,high,geo_title_category,09:30-21:00 (20:15 라스트오더),중구 자갈치로 51-2,051-255-8242,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=107&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230525160402713_ttiel,canon:FoodService:107:ko,dist=0m sim=1.000
VisitBusanContent:food:103:ko,103,거인통닭,food,busan-F-00010,거인통닭,0,1.0000,Y,matched,high,geo_title_category,11:30-20:00 13:30-14:30 브레이크 타임,중구 중구로47번길34,051-246-6079,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=103&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419092440105_ttiel,canon:FoodService:103:ko,dist=0m sim=1.000
